month,day,min,node,mechanism,user,rank,affiliation,net,client,old
12,7,971,CS140,key,XOYGKoyeZGLDZ,1040,staff,LOCAL,35394,0
6,7,264,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35396,1
10,17,524,CS3,password,93VLaQBZG7JV6,878,student,7922,35397,1
10,1,617,CS4,password,9DadOl3pbv9b3,349,student,7018,35398,1
6,7,264,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35398,1
4,22,778,CS128,key,O3m6jvp25Glm,723,student,UC-INTRA,35399,0
11,30,32,CS102,password,9KQGyYvLNjPRV,882,student,160,35400,1
5,12,1043,CS5,password,9Q2peQ5zerL5Y,550,student,20057,35403,1
4,21,1095,CS4,password,L9b2ZmejOopeo,393,student,21928,35407,1
7,19,588,CS88,key,9DBRr5zjBmZQv,331,student,UCPUB,35407,0
5,23,1225,CS82,password,9KQGyYvLNjPRV,882,student,160,35408,1
6,17,644,CS29,key,JNNLwxzBpDw59,42,alum,7922,35409,0
8,3,663,CS3,password,yK13wMrPblKr,35,alum,2381,35410,1
10,17,516,CS3,password,93VLaQBZG7JV6,878,student,7922,35411,1
4,8,676,CS4,password,93Vrn2qjvdV43,257,student,7922,35412,1
10,17,511,CS3,password,93VLaQBZG7JV6,878,student,7922,35415,1
10,18,976,CS137,password,9Z76qar4OVQeN,967,student,7018,35416,1
3,25,684,CS3,key,9JO3eGPZ5Z1zN,73,faculty,7018,35416,
5,24,1058,CS67,password,y2yNb6ljQB,387,student,UCPUB,35417,1
10,18,977,CS137,password,9Z76qar4OVQeN,967,student,7018,35418,1
5,8,1033,CS87,key,93VZm3qg4eNeY,597,student,UCPUB,35420,0
3,17,1339,CS5,key,yDW38MrNxr,41,alum,6128,35421,
10,17,514,CS3,password,93VLaQBZG7JV6,878,student,7922,35421,1
10,2,1158,CS68,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35422,0
10,25,972,CS4,password,r8VYbaXvPPnQd,266,student,UCPRIV,35423,1
8,14,1358,CS3,password,DJzqyrNrnG2Wx,673,student,7922,35425,1
4,15,1005,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35425,0
10,25,972,CS4,password,r8VYbaXvPPnQd,266,student,UCPRIV,35425,1
7,19,601,CS88,key,9DBRr5zjBmZQv,331,student,UCPUB,35426,0
5,23,1315,CS5,password,yj2NLvearYY6g,326,student,3549,35428,1
10,18,979,CS137,password,9Z76qar4OVQeN,967,student,7018,35428,1
8,1,711,CS102,password,9KQGyYvLNjPRV,882,student,7922,35428,1
12,7,8,CS5,password,Nr81oW4MqdBY3,436,student,7922,35429,1
10,9,1218,CS4,key,93Vrn2XmB2NXV,828,staff,6079,35430,0
11,5,1369,CS3,key,93Vrn2XmB2NXV,828,staff,6079,35430,0
10,18,980,CS137,password,9Z76qar4OVQeN,967,student,7018,35430,1
11,11,876,CS88,key,93pVv92n93P66,485,student,UCPRIV,35430,0
8,3,1337,CS5,password,DJzqyrNrnG2Wx,673,student,7922,35431,1
10,24,1038,CS128,key,O3m6jvp25Glm,723,student,3549,35433,0
11,8,862,CS105,key,93pVv92n93P66,485,student,UCPRIV,35433,0
10,19,1168,CS5,password,yDWXXMdv15,827,student,7922,35436,1
10,2,1212,CS66,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35438,0
8,20,998,CS3,password,DJzqyrNrnG2Wx,673,student,7922,35440,1
8,3,906,CS30,key,JNNLwxzBpDw59,42,alum,7922,35440,0
3,28,926,CS3,key,yJMzlvjXWl6vr,159,faculty,UCPUB,35441,
3,26,1058,CS4,password,y2BdLDWBDL,173,student,3651,35442,1
10,19,702,CS78,password,yDW5JdnzgN,417,student,7018,35443,1
6,4,248,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,35443,1
8,23,524,CS3,password,yKGd5walxyLZ2,51,alum,36493,35446,1
3,28,505,CS5,key,DDBobLKJjnaqP,734,faculty,6079,35448,0
4,20,405,CS4,password,L9b2ZmejOopeo,393,student,21928,35449,1
8,28,1093,CS102,password,9KQGyYvLNjPRV,882,student,7922,35450,1
8,6,1213,CS3,key,DDBobLKJjnaqP,734,faculty,6079,35451,
11,28,891,CS140,key,XOYGKoyeZGLDZ,1040,staff,LOCAL,35454,0
4,10,1000,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35455,0
3,1,939,CS116,password,93VZm3qg4eNeY,597,student,UCPRIV,35455,1
10,10,576,CS3,key,9jqYzQojyDgW,31,alum,2637,35456,0
10,17,514,CS3,password,93VLaQBZG7JV6,878,student,7922,35456,1
11,8,1029,CS88,key,93pVv92n93P66,485,student,UCPRIV,35457,0
4,7,1015,CS3,password,z1zl5v2JDzmW,637,student,UCPRIV,35457,1
4,10,1134,CS4,password,9eKmoYovVrby,57,staff,7018,35458,1
5,18,815,CS4,password,y64dMqgZeVLr,12,alum,21928,35458,1
8,2,1259,CS88,key,9DBRr5zjBmZQv,331,student,UCPUB,35458,0
4,2,922,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35459,0
5,23,1200,CS5,password,9QQ1olpbxvPDN,860,student,RCN,35459,1
6,1,1430,CS70,password,9Jyq3mjNexpvJ,709,student,7922,35462,1
11,30,1016,CS96,key,9DBRrX2Ld7qgW,364,student,LOCAL,35468,0
3,7,1389,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35469,0
3,3,1005,CS3,password,9Qm3mMVX63ylW,45,alum,174,35472,1
4,2,922,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35474,0
6,7,275,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35476,1
5,29,551,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35476,1
6,4,964,CS4,password,9QQ1olpbxvPDN,860,student,RCN,35477,1
5,29,553,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35477,1
5,29,555,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35478,1
11,4,1106,CS3,password,9eKmoYovVrby,57,staff,UCPUB,35478,1
5,29,558,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35479,1
5,23,1307,CS5,password,9QQ1olpbxvPDN,860,student,RCN,35481,1
3,25,1400,CS3,key,9JO3eGPZ5Z1zN,73,faculty,7018,35484,0
4,15,1006,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35484,0
6,7,281,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35484,1
10,3,1239,CS36,password,XObX4oO1Ol9B8,909,student,3549,35486,1
4,28,1089,CS3,password,9Q8rZVGvnm3qV,77,student,7922,35486,1
11,20,925,CS92,key,93zoPON59NWjv,715,student,7922,35486,0
12,19,1411,CS41,password,NOrRedBQQXQeb,876,student,20115,35486,1
6,7,282,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35486,1
5,6,637,CS97,password,Ol2dQnQxxn1v,366,student,UCPRIV,35488,1
11,3,601,CS93,key,r4agx9Kq6xZWd,348,alum,UCPUB,35488,0
10,20,1237,CS3,password,yDWXXMdv15,827,student,7922,35489,1
11,5,808,CS3,password,9a2NNlKpOWMP,505,student,UCPRIV,35489,1
10,1,1016,CS8,password,y2y4vxZ32N,72,faculty,UCPUB,35492,1
5,25,676,CS5,password,R1o5XDlanLqvD,559,alum,UCPRIV,35496,1
10,2,1212,CS73,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35496,0
11,14,13,CS128,key,O3m6jvp25Glm,723,student,3549,35497,0
10,27,25,CS3,password,DB1l3GYXX89jn,386,student,7922,35499,1
11,11,606,CS88,key,93pVv92n93P66,485,student,UCPRIV,35499,0
10,17,524,CS3,password,93VLaQBZG7JV6,878,student,7922,35502,1
7,27,657,CS3,password,JN91xVWaKqKVD,14,academic,UCPUB,35503,1
6,6,1371,CS3,password,yj2NLvearYY6g,326,student,3549,35504,1
10,27,23,CS3,password,Nr81oW4MqdBY3,436,student,7922,35505,1
6,7,284,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35506,1
11,13,556,CS5,password,rMq11jJxyaGa3,210,student,174,35508,1
6,7,286,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35508,1
5,6,641,CS97,password,Ol2dQnQxxn1v,366,student,UCPRIV,35510,1
9,15,995,CS8,password,y2y4vxZ32N,72,faculty,UCPUB,35510,1
4,19,674,CS72,password,LJdWVPvwMoLvO,212,student,UC-INTRA,35511,1
5,6,641,CS97,password,Ol2dQnQxxn1v,366,student,UCPRIV,35511,1
4,12,490,CS1,key,yXX7b4Bnb,0,internal,UCPUB,35516,
4,2,927,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35519,
3,23,939,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35519,
6,4,263,CS5,password,z1zl5v2JDzmW,637,student,UCPRIV,35520,1
12,3,946,CS3,password,9QQ1olpbxvPDN,860,student,RCN,35523,1
4,2,928,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35524,0
10,2,1161,CS36,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35524,0
6,3,1286,CS41,key,y2GY1w6e8VOR2,91,academic,UCPUB,35527,0
4,15,1012,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35528,0
5,5,865,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,35528,1
4,10,1001,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35530,0
7,15,765,CS5,key,RlKWGWLPQlyVM,71,student,UCPRIV,35530,0
3,23,942,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35532,0
5,8,1041,CS87,key,93VZm3qg4eNeY,597,student,UCPUB,35536,0
6,4,1151,CS5,password,9Qm3mMVX63g36,955,student,UCPRIV,35538,1
11,14,20,CS128,key,O3m6jvp25Glm,723,student,3549,35541,
11,30,34,CS102,password,9KQGyYvLNjPRV,882,student,160,35542,1
4,13,1399,CS82,password,9KQGyYvLNjPRV,882,student,160,35544,1
6,6,966,CS49,password,yDW5JDZvgO,541,alum,14061,35544,1
3,17,1279,CS5,password,yK13X3VX9wpL,82,alum,63949,35544,1
4,28,723,CS4,password,L9b2ZmejOopeo,393,student,21928,35545,1
5,11,1332,CS4,key,9JQomDyp9vWly,617,student,23724,35546,0
6,6,966,CS49,password,yDW5JDZvgO,541,alum,14061,35547,1
8,8,1242,CS5,password,Rl6bw7p2ZL5YJ,201,student,7922,35548,1
11,30,1015,CS96,key,9DBRrX2Ld7qgW,364,student,LOCAL,35548,0
5,11,1400,CS87,key,93VZm3qg4eNeY,597,student,UCPUB,35548,0
11,8,1178,CS5,password,yDWXXMdv15,827,student,7922,35550,1
8,8,1242,CS5,password,Rl6bw7p2ZL5YJ,201,student,7922,35550,1
10,18,803,CS116,password,93VZm3qg4eNeY,597,student,UCPRIV,35551,1
11,30,1015,CS96,key,9DBRrX2Ld7qgW,364,student,LOCAL,35552,0
10,18,868,CS116,password,93VZm3qg4eNeY,597,student,UCPRIV,35552,1
2,27,850,CS88,password,93pVv92n93P66,485,student,UCPUB,35552,1
3,30,1137,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35553,0
10,18,1013,CS116,password,93VZm3qg4eNeY,597,student,UCPRIV,35554,1
5,11,28,CS3,key,94bMY5aw7yxWw,318,student,7922,35556,0
11,30,1015,CS96,key,9DBRrX2Ld7qgW,364,student,LOCAL,35556,0
11,29,1233,CS5,key,93Vrn2XmB2NXV,828,staff,6079,35558,0
11,14,956,CS5,password,zmp5gLJWZjLDl,802,student,UCPUB,35558,1
5,27,1013,CS84,key,DyrB9d1dlpmqx,571,student,UC-INTRA,35560,0
10,26,1003,CS116,password,93VZm3qg4eNeY,597,student,UCPRIV,35560,1
5,2,1023,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35561,
5,2,1023,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35563,0
9,1,873,CS92,password,9KQGyYvLNjPRV,882,student,7922,35564,1
5,8,664,CS5,password,y2BdLDWBDL,173,student,UCPRIV,35568,1
10,23,1206,CS3,key,93Vrn2XmB2NXV,828,staff,6079,35572,0
5,26,592,CS70,password,9DQjVavYp7X2v,402,student,UCPRIV,35576,1
10,2,1166,CS49,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35578,0
4,15,1013,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35579,0
10,18,981,CS137,password,9Z76qar4OVQeN,967,student,7018,35580,1
9,7,683,CS5,password,yK13wMrPblKr,35,alum,6517,35581,1
4,27,842,CS116,password,93VZm3qg4eNeY,597,student,UCPRIV,35582,1
10,23,1289,CS4,key,93Vrn2XmB2NXV,828,staff,6079,35584,0
5,11,32,CS3,key,94bMY5aw7yxWw,318,student,7922,35584,0
4,20,777,CS5,password,Nra3nbl4Yzeb2,932,student,UCPUB,35584,1
12,4,1014,CS128,key,O3m6jvp25Glm,723,student,3549,35585,0
11,15,601,CS93,key,r4agx9Kq6xZWd,348,alum,UCPUB,35585,0
8,19,526,CS4,password,9QZl5zbYJQw5N,13,academic,20057,35586,1
5,11,32,CS3,key,94bMY5aw7yxWw,318,student,7922,35588,0
10,25,959,CS3,key,rwGoo49nKGJjZ,157,student,9121,35588,0
4,10,1007,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35590,0
4,2,932,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35590,0
9,6,89,CS92,password,9KQGyYvLNjPRV,882,student,7922,35592,1
5,24,648,CS84,key,DyrB9d1dlpmqx,571,student,3549,35593,0
10,20,872,CS5,password,Nr81oW4MqdBY3,436,student,7922,35593,1
4,2,932,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35593,0
4,10,1008,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35594,0
5,11,922,CS86,key,9DBRr5zjBmZQv,331,student,UCPRIV,35595,0
10,18,983,CS137,password,9Z76qar4OVQeN,967,student,7018,35596,1
8,28,1138,CS92,password,9KQGyYvLNjPRV,882,student,7922,35596,1
6,4,1025,CS5,key,DvK2GmN2lnv39,453,student,UC-INTRA,35596,0
6,7,299,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35596,1
5,20,600,CS93,key,r4agx9Kq6xZWd,348,alum,UCPUB,35596,0
6,7,300,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35598,1
8,12,943,CS88,password,93pVv92n93P66,485,student,UCPRIV,35598,1
3,4,767,CS3,password,zwZyVO2ny45qg,513,student,UCPUB,35600,1
10,17,31,CS4,key,93Vrn2XmB2NXV,828,staff,6079,35602,0
10,13,1011,CS3,password,rM2PY2G4G5orm,3,faculty,UCPUB,35602,1
11,20,1099,CS5,password,rMq11jJxyaGa3,210,student,174,35610,1
6,7,320,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,35610,1
10,2,1159,CS68,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35610,
6,1,818,CS3,password,XbBdj2WvL6BOx,56,student,19165,35613,1
7,15,936,CS5,key,RlKWGWLPQlyVM,71,student,UCPRIV,35615,
5,30,1137,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35616,1
3,24,1013,CS3,password,y9xXVJVbYbm,604,alum,7922,35617,1
7,15,937,CS5,key,RlKWGWLPQlyVM,71,student,UCPRIV,35617,
5,30,1137,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35617,1
5,30,890,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35618,
5,30,1138,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35618,1
6,17,743,CS5,key,93pVv92n93P66,485,student,UCPRIV,35619,
5,16,1428,CS41,password,NOrRedBQQXQeb,876,student,160,35620,1
4,15,1015,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35620,0
6,17,744,CS5,key,93pVv92n93P66,485,student,UCPRIV,35621,
10,2,1210,CS53,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35622,0
11,30,1016,CS96,key,9DBRrX2Ld7qgW,364,student,LOCAL,35624,0
6,17,746,CS5,key,93pVv92n93P66,485,student,UCPRIV,35624,0
8,5,937,CS3,password,DJzqyrNrnG2Wx,673,student,7922,35625,1
5,25,926,CS97,password,Ol2dQnQxxn1v,366,student,UCPRIV,35625,1
8,20,876,CS4,key,JNNLwxzBpDw59,42,alum,7922,35626,0
6,20,353,CS29,key,JNNLwxzBpDw59,42,alum,7922,35626,0
3,1,695,CS4,password,94qaBMrLypaGW,254,alum,11277,35628,1
11,30,1016,CS96,key,9DBRrX2Ld7qgW,364,student,LOCAL,35628,0
11,30,1017,CS96,key,9DBRrX2Ld7qgW,364,student,LOCAL,35632,0
6,14,1021,CS84,password,r147K6jMMR7Om,476,former_student,UCPUB,35632,1
6,8,69,CS5,key,9wG89KmxNNjv,527,student,7018,35634,0
4,3,1347,CS5,key,rbj1qqQwJzwe1,435,student,6079,35635,0
5,2,1035,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35635,0
11,3,1170,CS4,password,Xqoe3G8ZJYJWJ,1039,student,21928,35639,1
3,23,815,CS128,key,O3m6jvp25Glm,723,student,UC-INTRA,35645,0
5,2,1038,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35645,0
11,6,1390,CS4,key,93Vrn2XmB2NXV,828,staff,6079,35646,0
11,8,1225,CS5,password,RJg3nrQzon63G,666,academic,7922,35647,1
12,4,1018,CS128,key,O3m6jvp25Glm,723,student,3549,35648,0
5,2,1038,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35648,0
6,18,893,CS3,password,9QeDr2p96nyov,518,student,7922,35649,1
5,12,1084,CS3,password,9Q2peQ5zerL5Y,550,student,20057,35649,1
6,20,1150,CS62,password,9K64Kv525q3P6,168,alum,UCPUB,35650,1
5,30,893,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35650,0
6,14,1025,CS84,password,r147K6jMMR7Om,476,former_student,UCPUB,35652,1
5,30,893,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35652,0
3,23,826,CS128,key,O3m6jvp25Glm,723,student,UC-INTRA,35653,0
6,14,1025,CS84,password,r147K6jMMR7Om,476,former_student,UCPUB,35654,1
5,30,893,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35654,0
9,1,874,CS92,password,9KQGyYvLNjPRV,882,student,7922,35656,1
5,30,893,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35656,0
12,21,482,CS3,password,XObX4oO1Ol9B8,909,student,4134,35657,1
5,30,893,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35658,0
5,30,893,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35660,0
12,4,1021,CS128,key,O3m6jvp25Glm,723,student,3549,35661,
5,30,893,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35662,0
5,31,324,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35662,1
5,31,324,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35663,1
5,11,953,CS86,key,9DBRr5zjBmZQv,331,student,UCPRIV,35666,0
4,21,991,CS82,password,9KQGyYvLNjPRV,882,student,UCPRIV,35666,1
10,15,982,CS4,password,9ZW3pp1V9ZZmy,704,student,UCPUB,35666,1
10,28,600,CS93,key,r4agx9Kq6xZWd,348,alum,UCPUB,35666,0
10,16,1341,CS1,key,yXX7b4Bnb,0,internal,UCPUB,35667,0
6,5,600,CS93,key,r4agx9Kq6xZWd,348,alum,UCPUB,35669,0
5,11,1436,CS3,password,LJdWVPvwMoLvO,212,student,UC-INTRA,35671,1
5,30,903,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,35672,0
8,16,811,CS5,password,y9gdaeWPPbm,135,alum,6461,35675,1
8,16,1414,CS4,password,9Zljq2gd5bwKP,410,student,7922,35675,1
6,15,752,CS84,password,r147K6jMMR7Om,476,former_student,UCPUB,35676,1
11,11,718,CS105,key,93pVv92n93P66,485,student,UCPRIV,35677,0
10,14,623,CS78,password,yDW5JdnzgN,417,student,UCPRIV,35677,1
7,23,1242,CS4,key,9wG89KmxNNjv,527,student,7018,35678,0
7,30,1349,CS3,password,OqlOV2Mjd9Kl7,94,student,7843,35678,1
4,15,1017,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35679,0
4,13,897,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35679,0
6,5,1383,CS29,key,JNNLwxzBpDw59,42,alum,7922,35681,
9,6,528,CS102,password,9KQGyYvLNjPRV,882,student,UCPRIV,35682,1
3,7,1391,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35685,0
3,7,1391,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35687,0
6,8,706,CS132,key,OyzGZVBdM1ny,798,student,LOCAL,35687,0
5,30,1103,CS59,password,z1zl5v2JDzmW,637,student,UCPRIV,35690,1
5,2,1040,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35692,0
12,1,113,CS5,password,9K4aB7NObV4Jw,396,student,21928,35693,1
4,15,1018,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35693,0
3,6,1094,CS3,password,93m6MRooJqwlW,1007,alum,7922,35694,1
3,15,1043,CS5,password,yoKaXreBO2l,21,alum,31790,35694,1
8,8,1021,CS13,password,9J1gVx72vOgOV,422,student,7922,35696,1
10,19,1062,CS4,password,Xqoe3G8ZJYJWJ,1039,student,21928,35696,1
11,28,1086,CS5,password,9JoMVbnw2JB9N,376,student,20057,35697,1
4,23,756,CS5,key,RlKWGWLPQlyVM,71,student,701,35699,0
3,23,938,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35699,0
10,2,1162,CS36,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35700,0
10,24,1074,CS128,key,O3m6jvp25Glm,723,student,3549,35702,0
4,2,940,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35702,0
4,2,940,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35705,0
10,5,1116,CS4,password,9eKmoYovVrby,57,staff,UCPUB,35707,1
5,5,715,CS84,key,DyrB9d1dlpmqx,571,student,3549,35709,0
9,5,907,CS4,password,ybz2dNXKNPw1l,820,student,7922,35713,1
4,25,734,CS3,password,rM2PY2G4G5orm,3,faculty,UCPUB,35716,1
6,9,31,CS30,password,94yDazZen8BBP,892,student,LOCAL,35718,1
5,31,812,CS4,password,yj2NLvearYY6g,326,student,3549,35719,1
4,3,853,CS3,password,XbBdj2WvL6BOx,56,student,19165,35719,1
3,30,1133,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35719,
5,7,967,CS88,key,9QV3RPvD7VdrV,619,student,UCPUB,35719,
4,3,927,CS5,password,9Z8VQ69wW9qxW,184,student,7922,35720,1
4,15,695,CS12,key,93r6w35M15aWw,980,student,UCPRIV,35720,0
10,2,1210,CS58,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35720,0
10,2,1158,CS78,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35720,0
12,30,791,CS5,password,Rl6bw7p2ZL5YJ,201,student,209,35722,1
10,3,799,CS4,password,RzRwpj8X5OZ3J,545,student,UCPRIV,35724,1
3,23,939,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35725,0
3,23,939,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35726,0
3,7,1395,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35727,0
6,1,524,CS88,password,93pVv92n93P66,485,student,UCPRIV,35728,1
4,19,1279,CS78,password,LVOl1823Plnxd,448,student,UCPRIV,35730,1
8,16,1411,CS5,password,9Zljq2gd5bwKP,410,student,7922,35734,1
8,8,1251,CS5,password,Rl6bw7p2ZL5YJ,201,student,7922,35736,1
5,2,1054,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35736,0
3,23,941,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35737,0
3,23,942,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35738,0
10,13,784,CS4,password,yDWXXMdv15,827,student,UCPRIV,35738,1
9,29,1332,CS50,key,y2zoqbaB38jVl,124,student,UCPUB,35738,0
5,2,1054,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35740,0
8,8,1251,CS5,password,Rl6bw7p2ZL5YJ,201,student,7922,35742,1
5,23,868,CS41,password,NOrRedBQQXQeb,876,student,UCPRIV,35743,1
5,7,1291,CS5,password,93m6MRooJqwlW,1007,alum,7922,35744,1
5,16,1320,CS21,password,94La8Re6KzpRV,324,academic,UCPUB,35746,1
4,6,837,CS3,key,DvK2GmN2lnv39,453,student,UC-INTRA,35752,0
6,15,845,CS84,password,r147K6jMMR7Om,476,former_student,UCPUB,35754,1
3,24,1428,CS5,key,RlKWGWLPQlyVM,71,student,7922,35755,0
7,15,59,CS5,password,93Vyy6V6xNLRV,407,student,UCPUB,35756,1
7,20,1230,CS5,password,yKGd5walxyLZ2,51,alum,852,35758,1
3,4,524,CS128,key,O3m6jvp25Glm,723,student,UC-INTRA,35758,0
3,30,1137,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35759,0
3,30,1137,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35760,0
8,8,1252,CS5,password,Rl6bw7p2ZL5YJ,201,student,7922,35762,1
3,4,527,CS128,key,O3m6jvp25Glm,723,student,UC-INTRA,35762,0
8,8,1253,CS5,password,Rl6bw7p2ZL5YJ,201,student,7922,35764,1
4,15,1019,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35765,0
6,4,1229,CS3,password,9QQ1olpbxvPDN,860,student,RCN,35768,1
5,8,1337,CS5,password,DB1l3GYXX89jn,386,student,7922,35769,1
6,2,983,CS5,password,yoKaXreBO2l,21,alum,31790,35769,1
3,23,894,CS128,key,O3m6jvp25Glm,723,student,UC-INTRA,35772,0
11,2,1090,CS3,password,yDWXXMdv15,827,student,7922,35773,1
10,24,1431,CS5,password,g6oqXND2wrO79,200,student,7922,35774,1
12,6,667,CS51,password,9J7mWdyGN9meY,580,student,UCPRIV,35778,1
8,7,868,CS4,password,DJzqyrNrnG2Wx,673,student,7922,35779,1
11,3,1378,CS3,password,r8VYbaXvPPnQd,266,student,7018,35780,1
12,6,667,CS51,password,9J7mWdyGN9meY,580,student,UCPRIV,35780,1
6,8,1017,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35780,1
5,30,946,CS84,key,DyrB9d1dlpmqx,571,student,UC-INTRA,35782,0
3,23,946,CS84,key,NyQQBJYrxKOwq,305,student,LOCAL,35783,0
11,28,1018,CS140,key,XOYGKoyeZGLDZ,1040,staff,LOCAL,35784,0
5,7,389,CS3,password,DB1l3GYXX89jn,386,student,7922,35790,1
11,7,142,CS4,key,93Vrn2XmB2NXV,828,staff,6079,35792,0
10,2,1212,CS53,key,93x4yXNDpwxv6,439,affiliate,UCPUB,35794,0
8,30,1198,CS3,password,NrY31n388ape7,543,student,UCPRIV,35796,1
5,2,1059,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35800,0
4,25,827,CS84,key,XbqgjMvwJKM5L,437,student,LOCAL,35801,
10,16,1425,CS3,key,93Vrn2XmB2NXV,828,staff,6079,35804,0
11,2,1372,CS5,password,DB1l3GYXX89jn,386,student,7922,35805,1
3,29,1076,CS92,password,93Vop2DQReOw6,345,student,UCPRIV,35807,1
10,23,1005,CS3,password,Nr4xqnMMzmOyv,708,student,UCPUB,35807,1
10,24,1146,CS128,key,O3m6jvp25Glm,723,student,3549,35809,0
5,2,1061,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,35812,
5,19,922,CS5,key,9wG89KmxNNjv,527,student,2828,35813,
12,8,8,CS4,password,9Znp5Yb6bL55P,927,student,21928,35815,1
6,1,1070,CS33,password,zOyrgL8rJZGg,62,student,UCPUB,35815,1
11,16,1420,CS5,password,Nr81oW4MqdBY3,436,student,7922,35816,1
